polygon_id,rentdemand1,rentdemand2,rent_act,newconstr_type,newconstr_amt,homebuy,homebuild,desirability,notes,source,date,no193,name,sec_grade,area_num,desc_terrain,favor_influences,detr_influences,inhab_type,fam_income,predom_eth,pct_predom_eth,black,pct_black,infiltration,relief_fam,pop_inc,pop_dec,data5_g_3,build_type,build_constr,build_age,build_repair,price1929,lowrent_predom,lowrent_pct,yr_current,currentprice,currentprice_predom,currentprice_pct,currentrent,currentrent_predom,currentrent_pct,peakprice,price1929_predom,peakprice_rel1929,peakrent,peakrent_rel1929,rent1929,rent1929_predom,yr_low,lowprice,data7__60,lowprice_predom,lowprice_pct,lowrent,pct_landocc,pct_homeocc,pct_homeown,salesdemand1,salesdemand2,sales_act
272,Good,$50.00 singles & apts.,Good,None,None,Ample,Ample,Static to downward,"On Morehead Ave. there is located several large expensive homes occupied by fairly wealthy people.  On Royal Court are several 4 family apartments.  The area to the north is occupied by negroes but there is hardly any possibility of an encroachment into this area, B6.","Mr. C.W. Nixon, Loan Service Field Representative, and personal inspection.",March 3,7,"Charlotte, N.C.",B,6,Level to Hilly,"Adequate transportation, close proximity to schools, churches and community business center.  Substantial type of citizenship.",Close proximity to negro area - practically 100% developed.,"Executives, business men, Clerical",2000 to $4000,None,,None,,None,None,,,,Large singles on Morehead - 4 family apts. and small singles on Royal Court & Kent,"Frame, brick veneer, stucco",15,Good,$6000 to $18000,$40.00,65%,,$5000 to $12000,$9000,75%,$35 to $65,$50.00,75%,1928-1929,$12000,100,1928-1929,100,$40 to 80,$65.00,1933,$4000 to $12000,,$8000,67%,$30 to $55,90,100,50,Poor,$6000 Singles,Poor
273,Good,$45 singles,Good,$6000 singles,Mediocre,Ample,Ample,Static,"The northern and eastern sides of this area adjoin vacant plots extending down Sugar Creek and on which there is very little likelihood of future development.  The adjoining area (D-3) on the North is predominately negro and cheap construction; however, there is little probability of any expansion of this D-3 area that will encroach on B-4.","Mr. C.W. Nixon, Loan Service Field Representative, and personal inspection.",March 3, 7 ,"Charlotte, N.C.",B,4,Rolling to level,"Adequate transportation facilities, community business center.  Close proximity to schools and churches.",Nothing Particular,Varied,2000 to 4000,None,,None,,None,None,slowly,-,-,Large & Small Singles & 4 family,Frame & Brick veneer,18,Good,$4000 to $12000,$35  ,70%,,$3500 to $10000,$6000,80%,$35 to $55,$45,90%,1928-1929,$7500,100,1928-1929,100,$35 to $65,$50,1933,"$3000 to $10,000",,$5000,67%,$30 to $50 ,70,100,65,Fair,$6000 singles,Fair
274,Good,$50 to $65 singles,Good,$7500 to $12000  ,Mediocre,Ample,Ample,Up,"The Southern part of this area has long been one of the most desirable residential areas in Charlotte, and land occupancy in this part is approximately 85%.  The northern part of the area around Latta Park is gradually being developed with good, large, substantial single family residences of uniform and modern construction.","Mr. C.W. Nixon, Loan Service Field Representative, and Personal Inspection",March 2,7,"Charlotte, N.C.",A,3,Level to rolling,"Area has excellent transportation facilities, close to elementary & Junior High School, contains churches and community business center.  All vacant lots in that section (around Latta Park) are owned by one person who has heretofor held prices up.","Adjoining area on North (D-3) is a negro section of very cheap properties; however, it is hardly likely that Area D-3 will ever expand further southward into Area A-3.","Executives, Business Men, Professional Men.",3000-upward,None,,No,,None,None,,,with probability of slight increase,Large & Medium singles,Frame & Brick Veneer,12 years,Good,"$7,000 to $25,000",$55 ,69%,,"$7,000 to $18,000","$12,000",80%,$50 to $90,$65,80%,1928 & 1929,"$15,000",100,1928 & 1929,100,$60 to $100,$80,1933,"$6,500 t0 $15,000",,"$10,000",67%,$40 to $70,75,100,80,Good,$7500 to $12000 singles,Good
275,Good,$50 Singles,Good,$6000 Singles,Mediocre,Ample,Ample,Static,"E. Boulevard is one of older better-class residential streets with many large old-type substantial residences, many of which are still occupied by people of substantial means.","Mr. C.W. Nixon, Loan Service Field Representative and personal inspection",March 3,7,"Charlotte, N.C.",B,5,Level to gently rolling,"Adequate transportation, adjoining Latta Park, schools and churches in area.  Also community business center and Post Office Sub-station.",Nothing particular,"Executives, business men, clerical, skilled mechanics",2000 to $4000,None,,None,,None,None,Slowly,-,-,Large & Small singles & apartments,Frame & Brick Veneer,20 years,Good,$4000 to $20000,$40,70%,,$3500 to $15000,$6000,75%,$35 to $70,$50,85%,1928-1929,$8000,100,1928-1929,100,$40 to $80,$60,1933,$3000 to $10000,,$5000,63%,$25 to $60,70,100,70,Fair,$6000 Singles,Fair
276,Good,$30 singles,Good,$3500 singles,Mediocre,Limited,Limited,Static,"The center of the area, Kingston Ave. and Park Ave., contains a fairly good substantial type of small singles, fairly uniform and can be termed ""High"" yellow.  The eastern side of the area is also a ""High"" yellow.  The part west of Mint St. might be termed ""low"" yellow.","Mr. C.W. Nixon, Loan Service Field Representative and personal inspection",March 5,7,"Charlotte, N.C.",C ,13,Rolling,"Schools, churches in area, adequate transportation facilities, community business center.",City dump and incinerator near southwest corner this area.  Some industrial plants and commercial companies located on Mint St.,"Clerical, skilled mechanics, laborers.",900 to $1800,None,,None,,None,Few,,,,Small cottages & bungalows,Frame ,15,Fair,$2500 to $5500,$25,60%,,$3000 to $4500,$4000,80%,$20 to $40,$30 ,75%,1928-1929,$4500,100,1928-1929,100,$25 to $50,$40,1933,$2000 to $4000,,$3500,75%,$20 to $35,80,100,65,Fair,$3500 singles,Fair
277,Fair,$12 cottages,Fair,None,None,Very limited,Very limited,Static,The portion of the area along Sherman Avenue contains a better grade of negro properties but lack of city conveniences has a tendency to keep trend of desirability downward.,"Mr. C.W. Nixon, Loan Service Field Representative and personal inspection.",March 8,7,"Charlotte, N.C.",D,9,Hilly,None ,"Inadequate transportation - at edge of city limits.  City Incinerator and Charlotte Slaughter House located in the area.  Lack of schools, churches, business community centers.  No sewer, lights, or gas.",Laborers,400 to 800,None ,,Yes ,100,None,Many,,,,Small cottages,Frame,15 years,Poor,$1200 to $2500,$10  ,67%,,$1000 to $2000,$1500,75%,$8 to $17,$12,80%,1928-1929,$2000,100,1928-1929,100,$10 to $20,$15,1933,$800 to $2000,,$1200  ,60%,$6 to $15,60,90,50,None,None,None
2779,T Good,$50 singles & apts. ,Good,$7000 singles,Mediocre,Ample,Ample,Static,"On the western side of this area is that part just north of Gaston St. indicated as undeveloped are located 6 houses occupied by negroes. However, there is very little if any likelihood of any increase in negro population in this area. Future development will eventually drive the negroes out. New construction is in the Westerwood subdivision in the northern part of the area. Properties adjoining industrial and commercial development along railroad track is somewhat adversly affected by this condition. ","Frank R. Hutton, Contract Sales and Management Broker, H.O.L.C.",April 13,7,"Greensboro, N.C.",B,5,Rolling,"All conveniences, close to main business district, adjoining two girls' colleges, adequate transportation, good surroundings. ",Railroad running through eastern part of area with some industrial plants and warehouses located along the tracks. ,"Business men, professional, and clerical",2000-$5000 ,None,,Yes,Less than 1,None,None,Slowly,,,"Small & Large Singles, Some apartments",Frame & Brick Veneer,25 years,Good,$5000-$18000,$40,66%,,$4000-$15000,"$7,000",77%,$35-$60,$50,83%,1927-1929,"$9,000",100,1927-1929,100,$40-$75,$60,1932,$4000-$15000,,"$6,000",66%,$25-$60,65,100,80,Fair,$7000 singles,Fair
278,Good,$50 to $75 - singles,Good,"$7500 to $12,000 singles",Substantial - approximately 50,Ample,Ample,Up,"Area D-4 adjoining on the northwest is a negro section a great many of whom are domestics earning livelihood in Area A-2.  The population of area D-4 is not increasing and there is no infiltration of negroes into Area A2.  The porperties in the northwestern portion of Area A-2 are the older properties in this area, but the predominating are large, substantial homes.","Mr. C. W. Nixon, Loan Service Field Representative, and Personal Inspection",March 2,7,Charlotte,A ,2,Slightly rolling,"Predominating construction is modern and uniform.  Area has all city conveniences, adjoins Myers Park Golf Club, contains Queens Chicora College, has adequate transportation facilities, contains elementary school, churches representing 3 denominations; also contains community business center.  Area is strongly restricted.",None,Executive - Business Men - Professional Men,3000-  Upward,None,,None,,None,None,Rapidly,-,-,Medium singles,Frame & Brick veneer,10 years,Good,"$8,000 to $25,000",$60  ,70%,,"$7,500 to $17,500","$12,000",75%,$50 to $100,$75,90%,1928-1929,"$16,000",100,1928-1929,100,$60 to $125,$85,1933,"$7,500 to $15,000",,"$11,000",63%,$40 to $80,75,100,90,Good,$7500 to $12000 singles,Good
2780,Fair,$35 singles,Fair,None,None,Limited,Limited,Downward,"That part of the area on the east adjoining main business section contains some large single family dwellings, well maintained, and occupied as homes by a high type of citizenship, but properties are old and as owners are able to sell at reasonable prices they are moving to better areas. The western side of the area contains many cheap cottages. That part of the area along Wendover St. is fair and a little better type of construction than the western part. ","Frank R. Hutton, Contract Sales and Management Broker, H.O.L.C.",April 13,7,"Greensboro, N.C. ",C,2,Rolling,"All city conveniences, adequate transportation","Quite a few commercial establishments along Battle Ground Avenue- cemetery, power plant, city water works plant, railroad and industrial plants along track. The eastern side of area is adjacent to main business district; contains older properties. ","Few professional men, mechanics, laborers",700-$4000,None,,None,,None,Few,,,,Small singles,Frame,25 years,Fair,$1500-$10000,$25,62%,,$1000-$7500,"$3,000",75%,$12.50-$65.00,$35,85%,1927-1929,"$4,000",100,1927-1929,100,$15.00-$75.00,$40,1932,$1000-$7500,,"$2,500",62%,$10.00-$60.00,60,100,60,Poor ,No particular type,Poor 
2781,Good,,Good,None,None,Ample,Ample,Slowly downward,"The central part of the section around Elm St. is the most desirable part of this area. The eastern side being along the main line of the Southern Railroad has some sales resistance from this fact and the western side has sales resistance on account of being adjacent to cemetery. However, because of its nearness to the business district and other conveniences, it is still a desirable section in which to live. ","Frank R. Hutton, Contract Sales and Management Broker, H.O.L.C. ",April 13,7,"Greensboro, N.C.",B,3,Rolling,"All city conveniences, close to park, schools, churches, community business center located in the area. ","Railroad on the east, cemetery on the west. Elm St. is zoned for business to a point 200 ft. north of West Fisher. ","Business men, professional men, clerical",2000-$5000,None,,None,,None,None,,,,"Single family, some duplexes & apartments",Frame & Brick Veneer,20 years,Good,"$4000-$15,000",$40,66%,,"$4000-$12,000","$7,000",77%,$35-$70,$50,83%,1927-1929,"$9,000",100,1927-1929,100,$40-$80,$60,1932,"$3000-$12,000",,"$6,000",66%,$30-$60,95,100,70,Poor,"$8000 two-family Apartments, duplexes, $ singles",Poor
2782,Good,Apartments & Singles,Good,"$10,000 singles",Mediocre,Ample,Ample,Static,"This is one of the older sections of Greensboro but it is still one of the most desirable residential sections. In the center of the section is ""Fisher Park"", and this is a feature that adds to the desirability of the section. There is a gradual encroachment of apartment houses and duplexes, and it will not be many years before there will be a transition nito a ""B"" area- all depending on the growth of Greensboro and general conditions. ","Frank R. Hutton, Contract Sales and Management Broker, H. O. L. C. ","April 12,",7,"Greensboro, N.C.",A,2,Rolling to hilly,"Schools, park, churches, close to community business center, also fairly close to main business district. Transportation facilities good. ",Slight encroachment of apartment houses. ,"Executives, business men, and professional men","5,000.-$7500.",None,,None,,None,None,slowly,,,"Large & small singles, Some apartments",Frame & Brick Veneer,20,Good,"$6500 to $20,000",$40,61%,,"$6000 to $18,000","$10,000",83%,$50 to $70,$50 to $70,77%,1927-1929,"$12,000",100,1927-1929,100,$50 to $85,$65,1932,"$5000 to $15,000",,"$8,000",66%,$30 to $60,90,100,75,Fair,$8000 to $10000 singles ,Fair
2783,Fair,Singles,Fair,None,None,Ample,Ample,Static,"Chief desirable feature of this area is the fact that it is the main artery leading from sections A-1 to A-2. There are only about a dozen dwellings in the area. It is also close to main business district. Future development will probably not lower the desirability of the section, and there is a probability that its desirability will be increased. ","Frank R. Hutton, Contract Sales and Management Broker, H.O.L.C. ","April 12,",7,"Greensboro, N.C.",B,2,Rolling,"Adequate transportation facilities, all city conveniences, the main approach to Irving Park.",Large warehouse located one block to the west. Heavy traffic on Elm St. ,"Business men, clerical",2000-$4000,None,,None,,None,None,,,,Large & small singles,Frame & Brick Veneer,15 yrs.,Good,$6500-$15000,$40,66%,,$5000-$10000,"$6,000",66%,$40 to $60,$50,83%,1927-1929,"$9,000",100,1927-1929,100,$50 to $70,$60,1932,$5000-$10000,,"$6,000",66%,$35 to $55,40,100,80,None,None,None
2784,Fair,Small singles,Fair,None,None,Limited,Limited,Downward. ,Very old section of Greensboro. Vacant area on the north is owned by the mill people. ,"Frank R. Hutton, Contract Sales and Management Broker, H.O.L.C. ","April 19,",7,"Greensboro, N.C. ",C,3,Level to rolling,"All city conveniences, adequate transportation, close to schools and community business center. ","Adjoining negro section, properties old, railroad track on western side, athletic stadium on eastern side. ",Clerical,1500 to $4000,None,,None,,None,Few,,,,Small singles & Duplexes,Frame,25 years,Fair,"$2500-$10,000",$25,62%,,$2000-$8000,"$4,000",80%,$20 to $40,$30,75%,1927-1929,"$5,000",100,1927-1929,100,$25 to $50,$40,1932,$2000-$8000,,"$3,000",60%,$20 to $35,55,100,50,Poor,No particular type,Poor
2785,Good,$45 singles,Good,None,None,Ample,Ample,Static,This is one of the older sections of Greensboro. Its desirability is enhanced by the location in the area of one of the best schools in the city. ,"Frank R. Hutton, Contract Sales & Management Broker, H.O.L.C.","April 13,",7,"Greensboro, N.C.",B,4,Reasonably level,"Schools in area, close to churches, close to community business, adequate transportation, all city conveniences. ","Nothing special. Surrounded by lower type of property and vacant area on north owned by Cone Interests, who own the cotton mills further to the north. ","Business men, professional and clerical",2000-$5000,None,,None,,None,None,,,,Singles and duplexes,Frame & Brick Veneer,25,Good,$5000-$18000,$40,72%,,$4000-$12000,"$6,000",75%,$35-$60,$45,81%,1927-1929,"$8,000",100,1927-1929,100,$40-$65,$55,1932,$4000-$12000,,"$5,000",62%,$30-$55,70,100,75,Poor,$6500 singles,Poor
